step,sim_time_s,cmd,x_m,y_m,yaw_fused,yaw_imu,left_enc,right_enc,ds,dtheta_enc
1031,32.992,STOP,-3.2397978786525106,0.04309576736782237,1.0581280546204526,1.0614461083230258,115.23666545563903,104.87478179974718,6.331482853738634e-08,4.6505725363032356e-06
1032,33.024,STOP,-3.2397978586970724,0.0430958028345921,1.0582916397947983,1.0613441282403044,115.23665738006278,104.87479176813027,4.0695346967822856e-08,2.9278877402359867e-06
1033,33.056,STOP,-3.239797845905242,0.0430958255773427,1.0584391628944207,1.0612066953621506,115.2366522447171,104.87479811712076,2.60933636724303e-08,1.863496057780448e-06
1034,33.088,STOP,-3.2397978377170538,0.04309584013979471,1.0585733301439006,1.0610998357053811,115.23664895629884,104.87480218259152,1.6706628571228067e-08,1.1932725599008161e-06
1035,33.12,STOP,-3.239797832475662,0.04309584946413938,1.0586962877831831,1.061017961597471,115.23664685000438,104.87480478639866,1.0696522465991622e-08,7.642806357331587e-07
1036,33.152,STOP,-3.239797829120785,0.0430958554339925,1.0588097497976956,1.0609562247877016,115.23664550046409,104.87480645444799,6.847944618471051e-09,4.896466175780932e-07
1037,33.184,STOP,-3.239797826973536,0.043095859255868285,1.058915094929379,1.060910690008966,115.23664463543423,104.87480752337399,4.383766913917951e-09,3.1381170520850194e-07
1038,33.216,STOP,-3.239797825599277,0.04309586170246728,1.0590134401815732,1.060878176810969,115.23664408065785,104.87480820866861,2.8061422696623597e-09,2.0121906801413609e-07
1039,33.248,FORWARD,-3.239797824719751,0.043095863268630116,1.0591056834539285,1.0608558527907828,115.23664372463251,104.87480864823941,1.7962273588523203e-09,1.2909673158738544e-07
1040,33.28,FORWARD,-3.235766701242963,0.050275515726140974,1.0591934552040323,1.0608598389140507,115.42812992612076,105.06629526475656,0.00823391558711608,6.734431324964068e-08
1041,33.312,FORWARD,-3.231746158022315,0.05743773767018428,1.0592777084365126,1.060877800310809,115.61914229909294,105.25730787111779,0.008213537055668282,3.787067522783341e-08
1042,33.344,FORWARD,-3.2277153302544845,0.06461962068750805,1.059357360096602,1.0608705092938306,115.81067053784932,105.44883618523681,0.008235715886821145,1.222865632785462e-08
1043,33.376,FORWARD,-3.2236871567570344,0.07179804157087875,1.0594326998848569,1.0608647545528496,116.00209848844509,105.64026394164267,0.008231397700534927,-3.151006063777342e-08
1044,33.408,FORWARD,-3.219659623851493,0.0789765303245016,1.0595046047877046,1.0608565335349365,116.19351811518993,105.83168819515352,0.008231143425497372,7.507582565451742e-07
1045,33.44,FORWARD,-3.215632725475617,0.08615501015545907,1.0595713071877184,1.0608495251861851,116.38493441762914,106.02310097104986,0.008230825184214259,-5.722314844519362e-07
1046,33.472,FORWARD,-3.2116063011517184,0.09333371519171067,1.05963492480706,1.0608441756001543,116.57634821491493,106.21451460095892,0.00823078968468937,-2.7159242301401034e-08
1047,33.504,FORWARD,-3.2075803504088185,0.10051258979858535,1.0596951868037643,1.0608403122453542,116.76776000450873,106.40592634270864,0.00823070592388565,-7.763379417835978e-09
1048,33.536,FORWARD,-3.2035548429566263,0.10769163501031154,1.0597523014915424,1.0608375409792952,116.95917019825276,106.59733651685501,0.008230637909643668,-3.179998298229102e-09
1049,33.568,FORWARD,-3.199529751081203,0.11487085068047151,1.05980647135038,1.0608357298549234,117.15057911837454,106.78874542686117,0.008230583347750575,-1.6414013950438522e-09
1050,33.6,FORWARD,-3.195505049653057,0.12205023517957832,1.0598578818474576,1.0608347019561057,117.3419870211868,106.98015332297085,0.008230539676821691,-1.0875881366884423e-09
1051,33.632,FORWARD,-3.1914807155829856,0.1292297856262998,1.0599066746059382,1.0608337497545854,117.53339411171186,107.1715604093644,0.008230504803750215,-6.703955721267262e-10
1052,33.664,FORWARD,-3.1874567275944683,0.13640949818482417,1.0599529848601197,1.0608328879237432,117.72480055505923,107.36296685004096,0.008230477006514591,-4.333777637070012e-10
1053,33.696,FORWARD,-3.1834330660353487,0.14358936829510438,1.0599969416152044,1.060832125479583,117.91620648284655,107.55437277603855,0.008230454856375366,-2.9040889190279153e-10
1054,33.728,FORWARD,-3.179409712720225,0.1507693909007731,1.060038670750084,1.060831526819167,118.10761199955058,107.74577829192962,0.008230437200794957,-1.3191432354210533e-10
1055,33.76,FORWARD,-3.1753866507665807,0.15794956062496537,1.0600782912486764,1.0608310807678474,118.29901718841903,107.93718348078318,0.008230423121022894,-2.4165941784358565e-12
1056,33.792,FORWARD,-3.171363864414216,0.16512987190292927,1.0601159108548193,1.0608306831803807,118.49042211635373,108.12858840877988,0.008230411902525069,1.0060695725148765e-11
1057,33.824,FORWARD,-3.167341338919735,0.17231031907936395,1.0601516319261095,1.0608303321809944,118.68182683651183,108.3199931289703,0.008230402967493262,5.243643569666799e-12
1058,33.856,FORWARD,-3.1633190604645103,0.17949089648499128,1.0601855516250998,1.0608300260680659,118.87323139119194,108.5113976835978,0.008230395850113731,-8.534178343047122e-12
1059,33.888,FORWARD,-3.1592970160726663,0.1866715984993963,1.0602177621616127,1.0608297628430312,119.0646358140541,108.70280210630179,0.008230390179672135,-2.566710601920565e-11
1060,33.92,FORWARD,-3.1552751935400916,0.19385241959794813,1.060248351014395,1.060829540025904,119.25604013188877,108.89420642387417,0.008230385661251467,-4.256022290359461e-11
1061,33.952,FORWARD,-3.151253581372557,0.20103335438605333,1.0602774011417722,1.0608293546462093,119.44744436602306,109.08561065765677,0.008230382060213402,-5.7066713775861014e-11
1062,33.984,FORWARD,-3.1472321687313394,0.20821439762348562,1.0603049911866396,1.0608292033325921,119.63884853343879,109.27701482465295,0.008230379189855959,-6.807744881447587e-11
1063,34.016,FORWARD,-3.143210945385105,0.21539554424096197,1.060331195678258,1.0608290824474638,119.83025264766059,109.46841893841142,0.008230376901575652,-7.518195971439145e-11
1064,34.048,FORWARD,-3.139189901667037,0.22257678935071973,1.0603560852314866,1.0608289882314417,120.02165671946146,109.65982300972945,0.008230375077056514,-7.834798061895458e-11
1065,34.08,FORWARD,-3.1351690284364615,0.22975812825239267,1.060379726743758,1.0608289169364784,120.21306075741815,109.85122704721272,0.008230373621959003,-7.681915900038673e-11
1066,34.112,FORWARD,-3.131148317039798,0.23693955644235148,1.060402183528425,1.0608288649366353,120.4044647687366,110.04263105772043,0.008230372469262542,-1.3155460080832466e-10
1067,34.144,FORWARD,-3.1271277592984403,0.24412106958254223,1.060423515765603,1.0608288288124994,120.59586875791167,110.23403504672018,0.008230371530758724,-2.8448037950480908e-11
1068,34.176,FORWARD,-3.1231073474449245,0.25130266355636327,1.0604437801854925,1.0608288054097208,120.78727273016617,110.42543901857042,0.008230370798251618,-6.559629019210205e-11
1069,34.208,FORWARD,-3.119087074129168,0.2584843344102348,1.0604630307122385,1.0608287918747368,120.97867668871568,110.61684297674552,0.00823037020957924,-6.075387179711287e-11
1070,34.24,FORWARD,-3.115066932379739,0.26566607837455714,1.0604813184081874,1.0608287856718948,121.17008063632275,110.80824692401504,0.008230369739846729,-5.477232922977614e-11
1071,34.272,FORWARD,-3.1110469155843026,0.27284789185372915,1.060498691670711,1.0608287845865616,121.3614845751954,110.99965086258672,0.008230369365053213,-4.8836917214647734e-11
1072,34.304,FORWARD,-3.1070270174692336,0.28002977142018587,1.0605151963818573,1.0608287867183133,121.55288850709667,111.19105479422049,0.008230369066003256,-4.3404188786099464e-11
1073,34.336,FORWARD,-3.10300723208069,0.2872117138081955,1.060530876049352,1.0608287904677536,121.74429243343407,111.38245872031916,0.008230368827375578,-3.873701673894189e-11
1074,34.368,FORWARD,-3.0989875537670177,0.29439371590752755,1.0605457719396398,1.060828794519653,121.93569635533156,111.5738626420011,0.008230368636957707,-3.4976077327887256e-11
1075,34.4,FORWARD,-3.0949679771623657,0.3015757747570673,1.0605599232032896,1.0608287978243025,122.12710027368662,111.76526656015777,0.008230368485002209,-3.21928411601458e-11
1076,34.432,FORWARD,-3.0909484971713908,0.3087578875384787,1.060573366993149,1.0608287995783623,122.31850418921603,111.95667047549973,0.008230368363734485,-3.041498525781725e-11
1077,34.464,FORWARD,-3.0869291089549376,0.31594005157000266,1.0605861385759485,1.0608287992056855,122.5099081024921,112.14807438859529,0.00823036826699009,-2.929200383298576e-11
1078,34.496,FORWARD,-3.082909807916707,0.32312226430024205,1.0605982714360425,1.0608287963384508,122.70131201397183,112.33947829989317,0.00823036818971856,-2.950645493137444e-11
1079,34.528,FORWARD,-3.0788905896905865,0.3303045233024512,1.0606097973756567,1.06082879079837,122.89271592402002,112.53088220975647,0.008230368128097063,-3.000222580855596e-11
1080,34.56,FORWARD,-3.074871450128936,0.33748682626865345,1.0606207466062103,1.0608287825777543,123.08411983292774,112.72228611847248,0.00823036807891016,-3.110676024940518e-11
1081,34.592,FORWARD,-3.0708523852914533,0.3446691710042081,1.060631147835972,1.0608287718201634,123.27552374092713,112.91369002627118,0.0082303680396589,-3.256409162238381e-11
1082,34.624,FORWARD,-3.0668333914347334,0.3518515554225084,1.060641028351691,1.060828758800262,123.46692764820307,113.10509393333632,0.008230368008333173,-3.4205899381311504e-11
1083,34.656,FORWARD,-3.0628144650024134,0.3590339775399267,1.0606504140952009,1.0608287439027795,123.65833155490279,113.29649783981519,0.008230367983339626,-3.583617941178186e-11
1084,34.688,FORWARD,-3.05879560261588,0.3662164354709553,1.0606593297349913,1.0608287276004646,123.84973546114333,113.48790174582561,0.00823036796339563,-3.7339634790842496e-11
1085,34.72,FORWARD,-3.054776801065484,0.37339892742357755,1.060667798733201,1.0608287104312017,124.04113936701745,113.6793056514623,0.008230367947482532,-3.852718065961195e-11
1086,34.752,FORWARD,-3.050758057302228,0.38058145169484076,1.0606758434079193,1.0608286929744342,124.23254327259878,113.87070955680137,0.008230367934788539,-3.930888633464504e-11
1087,34.784,FORWARD,-3.046739368429891,0.38776400666662414,1.0606834849913187,1.060828675827417,124.4239471779454,114.06211346190423,0.008230367924663775,-3.9553312145473334e-11
1088,34.816,FORWARD,-3.042720731697558,0.39494659080159883,1.0606907436835933,1.0608286595816203,124.61535108310318,114.25351736682043,0.008230367916590665,-3.92005086672176e-11
1089,34.848,FORWARD,-3.0387021444925217,0.40212920263936397,1.060697638703113,1.0608286448000488,124.80675498810822,114.44492127158998,0.008230367910153687,-3.8213581931913287e-11
1090,34.88,FORWARD,-3.0346836043335252,0.4093118407927571,1.0607041883330246,1.0608286319959426,124.99815889298887,114.63632517624532,0.008230367905023784,-3.655793566193572e-11
1091,34.912,FORWARD,-3.030665108864331,0.41649450394431914,1.060710409964524,1.060828621613538,125.18956279776728,114.82772908081273,0.008230367900935134,-3.423818487634364e-11
1092,34.944,FORWARD,-3.026646655847575,0.42367719084291644,1.06071632013712,1.0608286140115468,125.380966702461,115.01913298531342,0.008230367897679676,-3.132120480166754e-11
1093,34.976,FORWARD,-3.0226282431589064,0.4308599003004984,1.0607219345763006,1.0608286094497683,125.57237060708371,115.21053688976454,0.00823036789508753,-2.7843889405871942e-11
1094,35.008,FORWARD,-3.018609868781379,0.4380426311889937,1.0607272682287392,1.0608286080794067,125.76377451164632,115.40194079417978,0.008230367893023654,-2.3912305573791782e-11
1095,35.04,FORWARD,-3.0145915308000815,0.4452253824373357,1.0607323352955256,1.0608286099373136,125.95517841615754,115.59334469857006,0.008230367891382328,-1.9623316336649805e-11
1096,35.072,FORWARD,-3.010573227397003,0.45240815302860676,1.0607371492636237,1.06082861494446,126.14658232062449,115.78474860294394,0.008230367890077701,-1.510372670747675e-11
1097,35.104,FORWARD,-3.006554956846111,0.4595909419973009,1.060741722935912,1.0608286229086006,126.3379862250531,115.97615250730793,0.008230367889041025,-1.0484982902867395e-11
1098,35.136,FORWARD,-3.0025367175086424,0.4667737484267003,1.0607460684600534,1.0608286335310744,126.52939012944847,116.16755641166687,0.008230367888217613,-5.912363104340047e-12
1099,35.168,FORWARD,-2.9985185078285896,0.4739565714463637,1.0607501973564795,1.0608286464175323,126.72079403381517,116.35896031602417,0.008230367887565912,-1.5242065995091158e-12
1100,35.2,FORWARD,-2.9945003263283936,0.4811394102297181,1.060754120545696,1.0608286610921343,126.91219793815726,116.55036422038205,0.00823036788704956,2.5618658138278465e-12
1101,35.232,FORWARD,-2.9904821716048224,0.488322263991761,1.0607578483750322,1.0608286770147368,127.10360184247867,116.74176812474163,0.008230367886641062,6.19368288313289e-12
1102,35.264,FORWARD,-2.986464042325041,0.4955051319868681,1.060761390645114,1.060828693600458,127.29500574678312,116.93317202910323,0.008230367886320252,9.274375031056938e-12
1103,35.296,FORWARD,-2.982445937222874,0.5026880135067001,1.0607647566360336,1.0608287102408929,127.48640965107415,117.12457593346647,0.008230367886066965,1.1716341995126329e-11
1104,35.328,FORWARD,-2.978427855095252,0.5098709078782206,1.0607679551333258,1.06082872632619,127.67781355535521,117.31597983783047,0.008230367885868672,1.3457303929490327e-11
1105,35.36,FORWARD,-2.97440979479884,0.5170538144618136,1.0607709944537345,1.0608287412672306,127.86921745962971,117.50738374219392,0.008230367885715906,1.443501371892983e-11
1106,35.392,FORWARD,-2.97039175524686,0.5242367326495,1.0607738824708044,1.060828754517015,128.06062136390082,117.69878764655525,0.008230367885597358,1.4637930542734844e-11
1107,35.424,FORWARD,-2.966373735406084,0.5314196618632595,1.0607766266401688,1.0608287655906168,128.2520252681715,117.89019155091269,0.008230367885504783,1.4077588675489038e-11
1108,35.456,FORWARD,-2.9623557342940123,0.5386026015534564,1.0607792340244533,1.0608287740827895,128.44342917244455,118.08159545526458,0.008230367885436038,1.279319941387581e-11
1109,35.488,FORWARD,-2.9583377509762268,0.5457855511973515,1.0607817113176559,1.0608287796827198,128.6348330767224,118.27299935960917,0.00823036788538257,1.0830867125598197e-11
1110,35.52,FORWARD,-2.9543197845639115,0.552968510297722,1.0607840648689193,1.0608287821853741,128.82623698100716,118.46440326394503,0.008230367885343155,8.292063314811355e-12
1111,35.552,FORWARD,-2.9503018342115435,0.5601514783815639,1.060786300705441,1.0608287814989343,129.01764088530047,118.65580716827091,0.008230367885312603,5.285152556690078e-12
1112,35.584,FORWARD,-2.946283899114734,0.5673344549988908,1.0607884245543866,1.0608287776481196,129.2090447896037,118.84721107258589,0.00823036788529152,1.906984790204466e-12
1113,35.616,FORWARD,-2.9422659785082264,0.5745174397216073,1.0607904418637353,1.0608287707733002,129.4004486939176,119.03861497688945,0.008230367885275633,-1.6810059633584459e-12
1114,35.648,FORWARD,-2.9382480716640282,0.5817004321424686,1.0607923578217178,1.0608287611253395,129.59185259824264,119.23001888118141,0.008230367885265245,-5.365853202017784e-12
1115,35.68,FORWARD,-2.934230177889678,0.5888834318741056,1.0607941773749359,1.060828749056422,129.78325650257855,119.42142278546207,0.008230367885256384,-8.96539132241701e-12
1116,35.712,FORWARD,-2.9302122965266255,0.5960664385481245,1.0607959052448002,1.0608287350071859,129.9746604069248,119.61282668973212,0.00823036788525058,-1.2366607999690977e-11
1117,35.744,FORWARD,-2.9261944269487206,0.6032494518142615,1.0607975459424204,1.060828719490618,130.16606431128054,119.80423059399267,0.008230367885249968,-1.544269167468262e-11
1118,35.776,FORWARD,-2.9221765685608023,0.6104324713395842,1.0607991037818247,1.0608287030733405,130.35746821564425,119.99563449824518,0.008230367885248745,-1.8043762239067544e-11
1119,35.808,FORWARD,-2.9181587207973614,0.6176154968077511,1.0608005828913827,1.0608286863548548,130.54887212001427,120.18703840249134,0.008230367885247829,-2.0098329447256527e-11
1120,35.84,FORWARD,-2.914140883121277,0.6247985279183076,1.0608019872236578,1.0608286699457,130.74027602438875,120.37844230673322,0.008230367885251801,-2.1516462615804404e-11
1121,35.872,FORWARD,-2.9101230550226167,0.6319815643860053,1.0608033205636218,1.060828654445115,130.9316799287655,120.56984621097304,0.008230367885256384,-2.2219771881975996e-11
1122,35.904,FORWARD,-2.9061052360174786,0.6391646059401564,1.0608045865353024,1.0608286404191496,131.1230838331423,120.76125011521297,0.008230367885259441,-2.2205933370926128e-11
